DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
200710057,06/05/2020 12:00:00 AM,05/30/2020 12:00:00 AM,2020,7,Wilshire,721,1,310,BURGLARY,0344 1607,35,F,W,403,DRUG STORE,,,IC,Invest Cont,310,998,,,8600 W  3RD                          ST,,"340,736","-1,183,795"
200710312,06/11/2020 12:00:00 AM,05/30/2020 12:00:00 AM,1000,7,Wilshire,711,1,310,BURGLARY,1822 1609 0601 0321 0344 0325,25,M,H,406,OTHER STORE,,,IC,Invest Cont,310,,,,8400    BEVERLY                      BL,,"340,782","-1,183,695"
200714158,09/23/2020 12:00:00 AM,09/22/2020 12:00:00 AM,1745,7,Wilshire,759,1,310,BURGLARY,1822 0321 0344 1402,25,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,310,998,,,3600 W  PICO                         BL,,"340,495","-1,183,215"
200707618,03/20/2020 12:00:00 AM,03/20/2020 12:00:00 AM,550,7,Wilshire,706,1,310,BURGLARY,0344 1609,0,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,6500    MELROSE                      AV,,"340,835","-1,183,374"
200614794,09/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,210,6,Hollywood,636,1,310,BURGLARY,0344 1300 1309 1822 0349 1601 1605 0394,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,310,,,,1800    IVAR                         AV,,"341,039","-1,183,282"
200414312,10/26/2020 12:00:00 AM,03/23/2020 12:00:00 AM,1,4,Hollenbeck,457,1,310,BURGLARY,344,62,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,400 N  MOTT                         ST,,"340,452","-1,182,041"
200812727,08/07/2020 12:00:00 AM,08/07/2020 12:00:00 AM,1630,8,West LA,898,1,310,BURGLARY,0321 0344 1822 0216,0,X,X,721,HIGH SCHOOL,,,IC,Invest Cont,310,,,,2900 S  ROBERTSON                    BL,,"340,341","-1,183,894"
200608409,03/27/2020 12:00:00 AM,03/17/2020 12:00:00 AM,1200,6,Hollywood,627,1,310,BURGLARY,1601 1606 0344 0352,44,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,310,,,,6100    GLEN OAK,,"341,186","-1,183,215"
200414349,10/27/2020 12:00:00 AM,10/27/2020 12:00:00 AM,200,4,Hollenbeck,423,1,310,BURGLARY,344,0,M,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,1800    HANCOCK                      ST,,"340,649","-1,182,089"
201010220,06/20/2020 12:00:00 AM,06/16/2020 12:00:00 AM,1400,10,West Valley,1017,1,310,BURGLARY,0344 1822 1609,0,M,O,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,,IC,Invest Cont,310,,,,17200    SHERMAN                      WY,,"342,048","-1,185,099"
200414501,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,555,4,Hollenbeck,456,1,310,BURGLARY,1606,40,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,700 N  MOTT                         ST,,"340,487","-1,182,018"
200414452,10/30/2020 12:00:00 AM,10/29/2020 12:00:00 AM,1900,4,Hollenbeck,451,1,310,BURGLARY,325,0,X,X,704,ELEMENTARY SCHOOL,,,IC,Invest Cont,310,,,,200    GABRIEL GARCIA MARQUEZ       ST,,"340,485","-118,224"
200815237,10/15/2020 12:00:00 AM,10/14/2020 12:00:00 AM,1300,8,West LA,898,1,310,BURGLARY,1822 1268 1203 0344,43,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8800    CATTARAUGUS                  AV,,"340,358","-1,183,927"
200910119,05/25/2020 12:00:00 AM,05/22/2020 12:00:00 AM,617,9,Van Nuys,989,1,310,BURGLARY,1606 0344,38,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,310,,,,4500    MAMMOTH                      AV,,"34,153","-1,184,326"
200909178,05/01/2020 12:00:00 AM,04/30/2020 12:00:00 AM,2330,9,Van Nuys,952,1,310,BURGLARY,1606 0344,56,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5400    NORWICH                      AV,,"341,685","-1,184,607"
200817168,12/04/2020 12:00:00 AM,12/03/2020 12:00:00 AM,1730,8,West LA,803,1,310,BURGLARY,0344 1267 1822,0,X,X,118,CONSTRUCTION SITE,,,IC,Invest Cont,310,,,,1600    CASALE                       RD,,"340,611","-1,185,036"
200710653,06/18/2020 12:00:00 AM,06/17/2020 12:00:00 AM,2355,7,Wilshire,782,1,310,BURGLARY,0358 0344 1607 1605,30,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,6000    CADILLAC                     AV,,"340,375","-1,183,742"
200814443,09/23/2020 12:00:00 AM,09/23/2020 12:00:00 AM,454,8,West LA,836,1,310,BURGLARY,0394 1607 0209 1822 0349 1420,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",305,FIXED OBJECT,IC,Invest Cont,310,,,,10300    LA GRANGE                    AV,,"340,556","-1,184,213"
200216880,10/30/2020 12:00:00 AM,10/25/2020 12:00:00 AM,1700,2,Rampart,299,1,310,BURGLARY,1601 0344 0329 1822,0,X,X,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,,IC,Invest Cont,310,,,,800    VENICE                       BL,,"340,394","-1,182,744"
200509705,05/20/2020 12:00:00 AM,05/15/2020 12:00:00 AM,800,5,Harbor,555,1,310,BURGLARY,0344 0329 1607 0321,0,X,X,704,ELEMENTARY SCHOOL,,,IC,Invest Cont,310,,,,400 N  PACIFIC                      AV,,"337,483","-1,182,931"
200609361,04/22/2020 12:00:00 AM,04/14/2020 12:00:00 AM,1254,6,Hollywood,636,1,310,BURGLARY,0344 1822,0,X,X,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1700 N  CHEROKEE                     AV,,"341,016","-1,183,348"
200709839,05/31/2020 12:00:00 AM,05/29/2020 12:00:00 AM,1800,7,Wilshire,759,1,310,BURGLARY,0344 0321 1609,50,M,A,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,4100 W  PICO                         BL,,"340,495","-1,183,215"
201008913,05/11/2020 12:00:00 AM,05/11/2020 12:00:00 AM,2253,10,West Valley,1089,1,310,BURGLARY,1822 0344 0202 1420,53,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5400    FIRMAMENT                    AV,,"341,503","-1,184,723"
200616870,10/18/2020 12:00:00 AM,10/17/2020 12:00:00 AM,2300,6,Hollywood,645,1,310,BURGLARY,2004 0329 1601 1609 1822,0,X,X,254,STUDIO (FILM/PHOTOGRAPHIC/MUSIC),,,AA,Adult Arrest,310,,,,1400 N  LA BREA                      AV,,"340,961","-1,183,441"
201006834,03/05/2020 12:00:00 AM,03/04/2020 12:00:00 AM,2000,10,West Valley,1034,1,310,BURGLARY,1606 0344 0321 1822,40,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,18000    ERWIN                        ST,,"341,839","-1,185,252"
201111996,07/29/2020 12:00:00 AM,07/25/2020 12:00:00 AM,1330,11,Northeast,1144,1,310,BURGLARY,1606 0344,60,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3000    LANDA                        ST,,"341,008","-1,182,668"
200120001,10/26/2020 12:00:00 AM,10/12/2020 12:00:00 AM,530,1,Central,166,1,310,BURGLARY,1202 1218 1822 1606 0344,67,F,B,516,SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,600    WALL                         ST,,"34,042","-1,182,485"
200704193,01/05/2020 12:00:00 AM,01/05/2020 12:00:00 AM,745,7,Wilshire,726,1,310,BURGLARY,344,38,F,W,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,100 S  LA BREA                      AV,,"340,726","-1,183,463"
200806105,02/17/2020 12:00:00 AM,02/17/2020 12:00:00 AM,1100,8,West LA,895,1,310,BURGLARY,0344 1609 1822 1403,49,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,2900    CLUB                         DR,,"340,344","-1,184,049"
200317008,09/08/2020 12:00:00 AM,09/08/2020 12:00:00 AM,245,3,Southwest,351,1,310,BURGLARY,1822 1609 0329 1309,19,X,X,203,OTHER BUSINESS,,,AO,Adult Other,310,,,,5000    OBAMA                        BL,,"340,215","-1,183,525"
201008750,05/06/2020 12:00:00 AM,05/04/2020 12:00:00 AM,1800,10,West Valley,1061,1,310,BURGLARY,1822 1607 0344,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,19400    VENTURA                      BL,,"341,727","-1,185,557"
200615840,09/24/2020 12:00:00 AM,09/22/2020 12:00:00 AM,1130,6,Hollywood,646,1,310,BURGLARY,1822 0321,28,F,B,503,HOTEL,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,6400    SELMA                        AV,,"340,998","-118,33"
201111858,07/26/2020 12:00:00 AM,07/25/2020 12:00:00 AM,230,11,Northeast,1178,1,310,BURGLARY,0344 1601 0913,70,M,W,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,600    ROMULO                       ST,,"340,888","-1,182,212"
200615543,09/18/2020 12:00:00 AM,09/16/2020 12:00:00 AM,2200,6,Hollywood,645,1,310,BURGLARY,1822 0344 0314,26,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,1600 N  LA BREA                      AV,,"340,998","-1,183,447"
201007169,03/10/2020 12:00:00 AM,03/05/2020 12:00:00 AM,2047,10,West Valley,1097,1,310,BURGLARY,0202 1609 0209 0206 1822 0321,54,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3800    HAYVENHURST                  AV,,"341,396","-1,184,971"
200517495,12/05/2020 12:00:00 AM,12/04/2020 12:00:00 AM,2130,5,Harbor,563,1,310,BURGLARY,0344 1607 0321,26,F,W,412,"ELECTRONICS STORE (IE:RADIO SHACK, ETC.)",,,IC,Invest Cont,310,,,,900 S  LELAND                       ST,,"337,353","-1,183,012"
200805014,01/23/2020 12:00:00 AM,01/23/2020 12:00:00 AM,1530,8,West LA,859,1,310,BURGLARY,0358 1607 0344 0352 1221 1822 1414 1403,27,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,1400 S  SHERBOURNE                   DR,,"34,054","-1,183,795"
201114598,10/13/2020 12:00:00 AM,10/13/2020 12:00:00 AM,450,11,Northeast,1142,1,310,BURGLARY,0329 1609 0321 0202 1402 2004,0,X,X,201,JEWELRY STORE,,,IC,Invest Cont,310,998,,,1800 N  VERMONT                      AV,,"341,036","-1,182,918"
200911900,07/03/2020 12:00:00 AM,07/03/2020 12:00:00 AM,850,9,Van Nuys,911,1,310,BURGLARY,1601 0314 0358 1420 1202,68,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6900    ORION                        AV,,"34,196","-1,184,706"
200914827,09/17/2020 12:00:00 AM,09/17/2020 12:00:00 AM,225,9,Van Nuys,941,1,310,BURGLARY,0344 1420,64,M,W,702,OFFICE BUILDING/OFFICE,,,AA,Adult Arrest,310,,,,5900 N  SEPULVEDA                    BL,,"341,778","-1,184,662"
200610926,06/01/2020 12:00:00 AM,06/01/2020 12:00:00 AM,2200,6,Hollywood,646,1,310,BURGLARY,1402 0342 0358 1309 0326,0,X,X,203,OTHER BUSINESS,,,AO,Adult Other,310,998,,,SCHRADER,SELMA,"340,998","-1,183,325"
200510020,05/26/2020 12:00:00 AM,05/24/2020 12:00:00 AM,300,5,Harbor,519,1,310,BURGLARY,0397 0344 0358 1602,0,X,X,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,310,,,,2300 E  SEPULVEDA                    BL,,"338,047","-1,182,231"
200319470,10/27/2020 12:00:00 AM,10/27/2020 12:00:00 AM,420,3,Southwest,318,1,310,BURGLARY,1822 1601 0202 0329 0344 0375,19,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,2300 S  HOOVER                       ST,,"340,348","-1,182,876"
201004862,01/21/2020 12:00:00 AM,01/21/2020 12:00:00 AM,355,10,West Valley,1012,1,310,BURGLARY,0344 1609,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,7200    RESEDA                       BL,,"342,048","-118,54"
200909507,05/10/2020 12:00:00 AM,05/08/2020 12:00:00 AM,418,9,Van Nuys,984,1,310,BURGLARY,0358 1420 0321 0344,0,X,X,404,DEPARTMENT STORE,311,HAMMER,IC,Invest Cont,310,,,,14700    VENTURA                      BL,,"341,517","-1,184,531"
200800707,06/27/2020 12:00:00 AM,06/24/2020 12:00:00 AM,2300,8,West LA,836,1,310,BURGLARY,0358 1607 0344 1822 1409 1402,0,X,X,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,310,998,,,10300    SANTA MONICA                 BL,,"340,578","-1,184,232"
200709591,05/24/2020 12:00:00 AM,05/17/2020 12:00:00 AM,500,7,Wilshire,733,1,310,BURGLARY,2032 0344 1606,31,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,310,,,,600    MASSELIN                     AV,,"34,064","-1,183,525"
200509509,05/16/2020 12:00:00 AM,05/15/2020 12:00:00 AM,1900,5,Harbor,562,1,310,BURGLARY,0344 1606,34,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,1100 W  11TH                         ST,,"337,345","-1,183,012"
200414524,11/02/2020 12:00:00 AM,11/02/2020 12:00:00 AM,630,4,Hollenbeck,442,1,310,BURGLARY,0321 0344,0,X,X,120,STORAGE SHED,,,IC,Invest Cont,310,,,,700 N  MISSION                      RD,,"340,565","-1,182,209"
200808167,04/10/2020 12:00:00 AM,04/09/2020 12:00:00 AM,2000,8,West LA,835,1,310,BURGLARY,1609 0321 0344 1822,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,1900    WESTWOOD                     BL,,"340,482","-1,184,354"
200216949,10/31/2020 12:00:00 AM,10/30/2020 12:00:00 AM,2200,2,Rampart,211,1,310,BURGLARY,0329 0344 1607 1601,0,X,X,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,,IC,Invest Cont,310,,,,4300 W  MELROSE                      AV,,"340,836","-1,182,941"
200120099,10/28/2020 12:00:00 AM,10/27/2020 12:00:00 AM,1700,1,Central,162,1,310,BURGLARY,1609 0344 1822 1414 0329,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,700 S  GRAND                        AV,,"340,469","-1,182,569"
201004454,01/12/2020 12:00:00 AM,01/08/2020 12:00:00 AM,600,10,West Valley,1017,1,310,BURGLARY,0344 1606,29,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,7300    WHITE OAK                    AV,,"34,203","-1,185,186"
200216817,10/25/2020 12:00:00 AM,10/25/2020 12:00:00 AM,1333,2,Rampart,238,1,310,BURGLARY,1601 0344 1822,0,M,W,118,CONSTRUCTION SITE,,,IC,Invest Cont,310,,,,1300    COLTON                       ST,,"34,063","-1,182,566"
200120113,10/28/2020 12:00:00 AM,10/27/2020 12:00:00 AM,2200,1,Central,152,1,310,BURGLARY,0329 1402 1822 0344 0321,0,M,W,403,DRUG STORE,,,IC,Invest Cont,310,998,,,600 W  7TH                          ST,,"340,491","-1,182,558"
200815191,10/13/2020 12:00:00 AM,10/12/2020 12:00:00 AM,550,8,West LA,829,1,310,BURGLARY,0344 1601 0349 0394 1309 1420,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,1400 S  BEVERLY GLEN                 BL,,"34,062","-1,184,259"
201015000,11/13/2020 12:00:00 AM,11/13/2020 12:00:00 AM,340,10,West Valley,1061,1,310,BURGLARY,0352 0216 0202 1420 1822,0,M,W,406,OTHER STORE,,,IC,Invest Cont,310,,,,19100 W  VENTURA                      BL,,"341,726","-1,185,522"
200216709,10/26/2020 12:00:00 AM,10/26/2020 12:00:00 AM,1940,2,Rampart,235,1,310,BURGLARY,0352 1822 0344 1606,32,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,200 N  CORONADO                     ST,,"340,706","-1,182,749"
201100587,03/23/2020 12:00:00 AM,03/21/2020 12:00:00 AM,1315,11,Northeast,1189,1,310,BURGLARY,1501,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,3200 N  FIGUEROA                     ST,,"340,861","-1,182,194"
200912651,07/22/2020 12:00:00 AM,07/21/2020 12:00:00 AM,1830,9,Van Nuys,926,1,310,BURGLARY,0344 0358 1607 1414,66,M,O,405,CLOTHING STORE,,,IC,Invest Cont,310,,,,13700    VICTORY                      BL,,"341,903","-1,184,399"
200817644,12/16/2020 12:00:00 AM,12/16/2020 12:00:00 AM,145,8,West LA,855,1,310,BURGLARY,0398 0344 1601 1822,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,1700    WESTWOOD                     BL,,"340,513","-1,184,383"
200704952,01/21/2020 12:00:00 AM,01/07/2020 12:00:00 AM,310,7,Wilshire,721,1,310,BURGLARY,0344 1607 0216,34,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,100 S  SWALL                        DR,,"340,753","-1,183,858"
200120135,10/28/2020 12:00:00 AM,10/27/2020 12:00:00 AM,2200,1,Central,163,1,310,BURGLARY,1609 0344,0,M,W,244,TOBACCO SHOP,,,IC,Invest Cont,310,,,,700 S  BROADWAY,,"340,444","-1,182,541"
200319556,10/29/2020 12:00:00 AM,10/28/2020 12:00:00 AM,1500,3,Southwest,374,1,310,BURGLARY,1822 1607 0329 0344,19,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,2600 W  MARTIN LUTHER KING JR        BL,,"340,148","-1,183,222"
200610930,05/31/2020 12:00:00 AM,05/30/2020 12:00:00 AM,1150,6,Hollywood,645,1,310,BURGLARY,0329 1609 1822,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,7000 W  SUNSET                       BL,,"34,098","-1,183,416"
201006586,02/26/2020 12:00:00 AM,02/25/2020 12:00:00 AM,1430,10,West Valley,1028,1,310,BURGLARY,1822 1608 0344 1202,69,F,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6500    MCLENNAN                     AV,,"34,189","-118,5"
200414363,10/28/2020 12:00:00 AM,10/27/2020 12:00:00 AM,2230,4,Hollenbeck,479,1,310,BURGLARY,344,0,M,X,108,PARKING LOT,,,IC,Invest Cont,310,,,,3600    WHITTIER                     BL,,"340,255","-1,181,957"
201005664,02/07/2020 12:00:00 AM,02/06/2020 12:00:00 AM,1800,10,West Valley,1061,1,310,BURGLARY,1609 0321 1307 1822,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,19200    VENTURA                      BL,,"341,726","-1,185,517"
200711196,07/02/2020 12:00:00 AM,07/01/2020 12:00:00 AM,2145,7,Wilshire,715,1,310,BURGLARY,0329 0344 1606,45,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,480,,,300 N  DETROIT                      ST,,"340,762","-1,183,452"
200414429,10/29/2020 12:00:00 AM,10/26/2020 12:00:00 AM,1500,4,Hollenbeck,438,1,310,BURGLARY,344,27,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,2500    LOMBARDY                     BL,,"340,758","-1,181,737"
200319695,10/31/2020 12:00:00 AM,10/31/2020 12:00:00 AM,1330,3,Southwest,341,1,310,BURGLARY,1822 1607 0329 0382 0344,54,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5200    VERONICA                     ST,,"340,135","-1,183,587"
200614503,08/25/2020 12:00:00 AM,08/25/2020 12:00:00 AM,1400,6,Hollywood,631,1,310,BURGLARY,1822 0344 1606,23,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8800    EVANVIEW                     DR,,"340,984","-1,183,829"
200808609,04/23/2020 12:00:00 AM,04/23/2020 12:00:00 AM,302,8,West LA,884,1,310,BURGLARY,1822 1420 0321 1609 0216 0206,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,10800 W  PICO                         BL,,"340,406","-1,184,275"
200414314,10/26/2020 12:00:00 AM,10/25/2020 12:00:00 AM,1400,4,Hollenbeck,497,1,310,BURGLARY,0329 0344 1402,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,310,998,,,2800 E  12TH                         ST,,"34,021","-1,182,179"
200120169,10/28/2020 12:00:00 AM,10/27/2020 12:00:00 AM,1600,1,Central,153,1,310,BURGLARY,0344 0329 0397 1602 1607 1822 1414,32,M,W,118,CONSTRUCTION SITE,,,IC,Invest Cont,310,,,,600 S  BROADWAY,,"340,459","-1,182,526"
200606925,02/24/2020 12:00:00 AM,02/24/2020 12:00:00 AM,930,6,Hollywood,647,1,310,BURGLARY,0344 1202,62,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,5900    CARLTON                      WY,,"341,005","-118,318"
201010720,07/06/2020 12:00:00 AM,07/05/2020 12:00:00 AM,2200,10,West Valley,1063,1,310,BURGLARY,1822 0344 0321 0324 1607 0398 1420,51,M,A,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,19000 W  VENTURA                      BL,,"341,725","-1,185,475"
200704672,01/14/2020 12:00:00 AM,01/13/2020 12:00:00 AM,1200,7,Wilshire,723,1,310,BURGLARY,344,72,F,W,503,HOTEL,,,IC,Invest Cont,310,,,,8000    BEVERLY                      BL,,"340,761","-1,183,637"
200808561,04/21/2020 12:00:00 AM,04/20/2020 12:00:00 AM,1900,8,West LA,828,1,310,BURGLARY,1822 0321 1420 0344,62,M,W,707,GARAGE/CARPORT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,900    THAYER                       AV,,"340,659","-1,184,342"
201015717,12/03/2020 12:00:00 AM,12/03/2020 12:00:00 AM,617,10,West Valley,1035,1,310,BURGLARY,1822 1602 0344 0324 1420,37,M,O,248,CELL PHONE STORE,,,IC,Invest Cont,310,,,,6700    RESEDA                       BL,,"341,925","-118,536"
200708029,04/05/2020 12:00:00 AM,03/03/2020 12:00:00 AM,1500,7,Wilshire,767,1,310,BURGLARY,1822 0344,58,F,H,710,OTHER PREMISE,,,IC,Invest Cont,310,,,,4100 W  PICO                         BL,,"340,476","-1,183,245"
201100649,05/06/2020 12:00:00 AM,05/05/2020 12:00:00 AM,1700,11,Northeast,1162,1,310,BURGLARY,2004 0344,20,F,W,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,1100 N  WESTMORELAND                 AV,,"340,909","-1,182,878"
200610894,05/31/2020 12:00:00 AM,05/30/2020 12:00:00 AM,2015,6,Hollywood,646,1,310,BURGLARY,1822 0344 1609,0,X,X,405,CLOTHING STORE,,,IC,Invest Cont,310,,,,1500 N  CAHUENGA                     BL,,"34,098","-1,183,295"
200609299,04/20/2020 12:00:00 AM,04/20/2020 12:00:00 AM,620,6,Hollywood,649,1,310,BURGLARY,0344 2004 1601 1607 0329 1822,0,X,X,210,RESTAURANT/FAST FOOD,,,AA,Adult Arrest,310,,,,5100    HOLLYWOOD                    BL,,"341,018","-1,183,009"
200120124,10/28/2020 12:00:00 AM,10/28/2020 12:00:00 AM,30,1,Central,162,1,310,BURGLARY,1609 0344 0325 1822 0375 1414 0342,0,X,X,401,MINI-MART,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,500 W  7TH                          ST,,"340,466","-1,182,555"
201110077,06/04/2020 12:00:00 AM,06/03/2020 12:00:00 AM,1200,11,Northeast,1105,1,310,BURGLARY,1218 0344,46,M,W,101,STREET,,,IC,Invest Cont,310,,,,2400    COLORADO                     BL,,"341,442","-118,218"
200606026,02/10/2020 12:00:00 AM,02/10/2020 12:00:00 AM,2340,6,Hollywood,663,1,310,BURGLARY,1601 1607 0344 0394 1822 0329,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,1200 N  CHEROKEE                     AV,,"340,926","-1,183,352"
200615865,09/25/2020 12:00:00 AM,09/25/2020 12:00:00 AM,930,6,Hollywood,657,1,310,BURGLARY,0344 0329 1607 1822,31,M,B,507,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,310,,,,5500    BARTON                       AV,,"340,876","-1,183,119"
200710771,06/21/2020 12:00:00 AM,06/20/2020 12:00:00 AM,1700,7,Wilshire,722,1,310,BURGLARY,1822 0344,41,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6600 W  6TH                          ST,,"34,066","-1,183,711"
201012369,08/24/2020 12:00:00 AM,08/21/2020 12:00:00 AM,1945,10,West Valley,1012,1,310,BURGLARY,1822 1609 1607 0321 1414 1420,0,M,W,218,BEAUTY/BARBER SHOP,,,IC,Invest Cont,310,,,,18500    SHERMAN                      WY,,"342,012","-1,185,392"
200319768,11/02/2020 12:00:00 AM,11/02/2020 12:00:00 AM,1500,3,Southwest,398,1,310,BURGLARY,0344 1601 1822,44,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,700 W  41ST                         ST,,"340,097","-1,182,842"
200800866,11/19/2020 12:00:00 AM,11/19/2020 12:00:00 AM,310,8,West LA,853,1,310,BURGLARY,0321 1420 0327 1606 0344 1402 1822,37,M,O,707,GARAGE/CARPORT,,,AA,Adult Arrest,310,998,,,1800    FEDERAL                      AV,,"340,397","-1,184,497"
200320064,11/08/2020 12:00:00 AM,11/07/2020 12:00:00 AM,1730,3,Southwest,331,1,310,BURGLARY,1822 1601 0329 0344 1402,36,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,2700 S  RIMPAU                       BL,,"340,294","-1,183,496"
200319981,11/05/2020 12:00:00 AM,11/02/2020 12:00:00 AM,2000,3,Southwest,391,1,310,BURGLARY,1822 1606 0344,38,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,4200    DON LUIS                     DR,,"340,057","-1,183,443"
200909061,04/28/2020 12:00:00 AM,04/28/2020 12:00:00 AM,540,9,Van Nuys,919,1,310,BURGLARY,0358 1420 1609,55,F,H,222,LAUNDROMAT,,,AA,Adult Arrest,310,,,,6700    FULTON                       AV,,"341,951","-1,184,275"
200414563,11/03/2020 12:00:00 AM,11/02/2020 12:00:00 AM,2215,4,Hollenbeck,489,1,310,BURGLARY,1607 0344,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,1200 S  SOTO                         ST,,"340,275","-1,182,195"
